Time(d),Al(SO4)+,Al(SO4)2-,Al+3,AlO+,AlO2-,AlO2H@,AlOH+2,AlHSiO3+2,AlSiO5-3,Ca(CO3)@,Ca(HCO3)+,Ca(SO4)@,Ca+2,CaOH+,Ca(HSiO3)+,CaSiO3@,Fe(CO3)@,Fe(HCO3)+,Fe(HSO4)+,Fe(SO4)@,Fe+2,FeOH+,Fe(HSO4)+2,Fe(SO4)+,Fe(SO4)2-,Fe+3,Fe2(OH)2+4,Fe3(OH)4+5,FeO+,FeO2-,FeO2H@,FeOH+2,FeHSiO3+2,K(SO4)-,K+,KOH@,Mg(CO3)@,Mg(HCO3)+,Mg+2,MgOH+,MgSO4@,Mg(HSiO3)+,MgSiO3@,Na(CO3)-,Na(HCO3)@,Na(SO4)-,Na+,NaOH@,HSiO3-,Si4O10-4,SiO2@,SiO3-2,CO2@,CO3-2,HCO3-,CH4@,H2@,N2@,O2@,S2O3-2,HSO3-,SO3-2,HSO4-,SO4-2,H2S@,HS-,S-2,OH-,H+,H2O@
182,0,0,1.7954e-33,6.0369e-19,2.3365e-05,5.7904e-12,6.7074e-26,3.7538e-32,5.6853e-10,4.932e-06,1.2069e-10,8.8589e-06,0.0022353,0.0015373,3.6104e-08,2.8134e-05,0,0,0,0,1.3426e-32,1.7866e-29,0,0,0,0,0,0,1.0202e-18,8.9448e-09,8.6906e-13,7.9e-28,0,3.5833e-05,0.094433,0.0021535,3.0263e-13,1.1929e-17,2.3141e-10,3.6245e-09,1.1213e-12,7.7614e-15,3.8167e-11,5.0732e-19,2.8964e-23,2.06e-18,7.5766e-15,3.3315e-16,2.6867e-06,1.2063e-18,1.5419e-09,2.4117e-06,2.2318e-15,9.0884e-06,1.0887e-08,0,0,0.00061014,6.1013e-07,0,0,0,7.6738e-16,0.00013789,0,0,0,0.10008,1.3628e-13,0.99639
184,0,0,1.7976e-33,6.0458e-19,2.3408e-05,5.802e-12,6.7166e-26,3.7589e-32,5.7003e-10,4.916e-06,1.2027e-10,8.8493e-06,0.0022347,0.0015371,3.6098e-08,2.8134e-05,0,0,0,0,1.3402e-32,1.7836e-29,0,0,0,0,0,0,1.0186e-18,8.9338e-09,8.6783e-13,7.8868e-28,0,3.5813e-05,0.094452,0.0021542,3.014e-13,1.1879e-17,2.3115e-10,3.621e-09,1.1192e-12,7.7538e-15,3.8136e-11,5.0548e-19,2.8854e-23,2.057e-18,7.5712e-15,3.3297e-16,2.6871e-06,1.2072e-18,1.5419e-09,2.4126e-06,2.2245e-15,9.0624e-06,1.0853e-08,0,0,0.00061013,6.1042e-07,0,0,0,7.6669e-16,0.00013779,0,0,0,0.1001,1.3626e-13,0.99639
186,0,0,1.7997e-33,6.0546e-19,2.345e-05,5.8113e-12,6.7254e-26,3.7639e-32,5.7129e-10,4.9002e-06,1.1987e-10,8.8398e-06,0.002234,0.0015368,3.6093e-08,2.8134e-05,0,0,0,0,1.3378e-32,1.7806e-29,0,0,0,0,0,0,1.017e-18,8.923e-09,8.6662e-13,7.8735e-28,0,3.5793e-05,0.09447,0.0021549,3.0019e-13,1.1829e-17,2.309e-10,3.6175e-09,1.1171e-12,7.7463e-15,3.8105e-11,5.0368e-19,2.8745e-23,2.0541e-18,7.566e-15,3.3278e-16,2.6876e-06,1.2084e-18,1.5419e-09,2.4135e-06,2.2174e-15,9.0366e-06,1.082e-08,0,0,0.00061013,6.1071e-07,0,0,0,7.66e-16,0.00013769,0,0,0,0.10011,1.3623e-13,0.99639
188,0,0,1.8019e-33,6.0632e-19,2.3491e-05,5.8205e-12,6.7343e-26,3.7688e-32,5.7255e-10,4.8846e-06,1.1947e-10,8.8305e-06,0.0022334,0.0015366,3.6087e-08,2.8133e-05,0,0,0,0,1.3354e-32,1.7777e-29,0,0,0,0,0,0,1.0154e-18,8.9123e-09,8.6542e-13,7.8605e-28,0,3.5774e-05,0.094488,0.0021556,2.99e-13,1.1781e-17,2.3065e-10,3.6141e-09,1.115e-12,7.7389e-15,3.8074e-11,5.019e-19,2.8639e-23,2.0512e-18,7.5608e-15,3.3261e-16,2.6881e-06,1.2095e-18,1.5419e-09,2.4144e-06,2.2104e-15,9.0114e-06,1.0788e-08,0,0,0.00061013,6.1104e-07,0,0,0,7.6533e-16,0.0001376,0,0,0,0.10013,1.3621e-13,0.99638
190,0,0,1.804e-33,6.0718e-19,2.3533e-05,5.8299e-12,6.743e-26,3.7736e-32,5.7381e-10,4.8694e-06,1.1908e-10,8.8214e-06,0.0022328,0.0015364,3.6081e-08,2.8133e-05,0,0,0,0,1.3331e-32,1.7749e-29,0,0,0,0,0,0,1.0139e-18,8.9018e-09,8.6425e-13,7.8482e-28,0,3.5756e-05,0.094506,0.0021564,2.9783e-13,1.1733e-17,2.304e-10,3.6107e-09,1.113e-12,7.7317e-15,3.8044e-11,5.0017e-19,2.8535e-23,2.0485e-18,7.5556e-15,3.3243e-16,2.6885e-06,1.2103e-18,1.5419e-09,2.4154e-06,2.2035e-15,8.987e-06,1.0756e-08,0,0,0.00061012,6.1123e-07,0,0,0,7.647e-16,0.00013751,0,0,0,0.10015,1.3619e-13,0.99638
192,0,0,1.806e-33,6.0802e-19,2.3572e-05,5.8385e-12,6.7514e-26,3.7784e-32,5.7502e-10,4.8544e-06,1.187e-10,8.8122e-06,0.0022321,0.0015361,3.6076e-08,2.8133e-05,0,0,0,0,1.3307e-32,1.772e-29,0,0,0,0,0,0,1.0124e-18,8.8914e-09,8.6309e-13,7.8351e-28,0,3.5737e-05,0.094523,0.0021571,2.9669e-13,1.1686e-17,2.3016e-10,3.6074e-09,1.111e-12,7.7246e-15,3.8014e-11,4.9845e-19,2.8432e-23,2.0455e-18,7.5506e-15,3.3226e-16,2.6889e-06,1.2115e-18,1.5419e-09,2.4161e-06,2.1967e-15,8.9621e-06,1.0725e-08,0,0,0.00061012,6.1154e-07,0,0,0,7.6402e-16,0.00013742,0,0,0,0.10016,1.3617e-13,0.99638
194,0,0,1.808e-33,6.0886e-19,2.3612e-05,5.8474e-12,6.76e-26,3.7831e-32,5.7623e-10,4.8397e-06,1.1832e-10,8.8033e-06,0.0022315,0.0015359,3.607e-08,2.8133e-05,0,0,0,0,1.3285e-32,1.7692e-29,0,0,0,0,0,0,1.0109e-18,8.8812e-09,8.6196e-13,7.8229e-28,0,3.5719e-05,0.09454,0.0021578,2.9557e-13,1.164e-17,2.2993e-10,3.6042e-09,1.1091e-12,7.7175e-15,3.7985e-11,4.9678e-19,2.8333e-23,2.0428e-18,7.5456e-15,3.3208e-16,2.6894e-06,1.2104e-18,1.5418e-09,2.4171e-06,2.19e-15,8.9384e-06,1.0694e-08,0,0,0.00061012,6.1182e-07,0,0,0,7.6337e-16,0.00013733,0,0,0,0.10018,1.3615e-13,0.99638
196,0,0,1.81e-33,6.0966e-19,2.3651e-05,5.8559e-12,6.7682e-26,3.7877e-32,5.7737e-10,4.8252e-06,1.1794e-10,8.7943e-06,0.0022309,0.0015357,3.6064e-08,2.8133e-05,0,0,0,0,1.3263e-32,1.7665e-29,0,0,0,0,0,0,1.0094e-18,8.8709e-09,8.6081e-13,7.8104e-28,0,3.5701e-05,0.094557,0.0021585,2.9449e-13,1.1595e-17,2.2968e-10,3.6008e-09,1.1071e-12,7.7104e-15,3.7956e-11,4.951e-19,2.8234e-23,2.04e-18,7.5405e-15,3.3191e-16,2.6898e-06,1.2135e-18,1.5418e-09,2.4179e-06,2.1834e-15,8.915e-06,1.0663e-08,0,0,0.00061012,6.1203e-07,0,0,0,7.6272e-16,0.00013724,0,0,0,0.1002,1.3613e-13,0.99638
198,0,0,1.8145e-33,6.1049e-19,2.369e-05,5.8647e-12,6.7766e-26,3.7924e-32,5.7975e-10,4.8108e-06,1.1757e-10,8.7859e-06,0.0022304,0.0015354,3.6059e-08,2.8132e-05,0,0,0,0,1.324e-32,1.7637e-29,0,0,0,0,0,0,1.008e-18,8.8613e-09,8.5973e-13,7.798e-28,0,3.5683e-05,0.094574,0.0021592,2.9329e-13,1.1546e-17,2.2946e-10,3.5978e-09,1.1052e-12,7.7038e-15,3.7928e-11,4.9344e-19,2.8131e-23,2.0374e-18,7.5358e-15,3.3175e-16,2.6902e-06,1.2187e-18,1.5418e-09,2.4188e-06,2.1769e-15,8.8902e-06,1.0633e-08,0,0,0.00061011,6.1235e-07,0,0,0,7.6212e-16,0.00013715,0,0,0,0.10021,1.3611e-13,0.99638
200,0,0,1.814e-33,6.113e-19,2.3728e-05,5.8732e-12,6.7847e-26,3.7969e-32,5.7996e-10,4.797e-06,1.1722e-10,8.7773e-06,0.0022297,0.0015352,3.6054e-08,2.8132e-05,0,0,0,0,1.3219e-32,1.7611e-29,0,0,0,0,0,0,1.0066e-18,8.8514e-09,8.5863e-13,7.7867e-28,0,3.5666e-05,0.094591,0.0021598,2.9231e-13,1.1507e-17,2.2923e-10,3.5946e-09,1.1033e-12,7.697e-15,3.79e-11,4.919e-19,2.8039e-23,2.0347e-18,7.531e-15,3.3158e-16,2.6907e-06,1.2153e-18,1.5418e-09,2.4196e-06,2.1707e-15,8.8688e-06,1.0605e-08,0,0,0.00061011,6.1259e-07,0,0,0,7.615e-16,0.00013707,0,0,0,0.10023,1.3609e-13,0.99638
202,0,0,1.8159e-33,6.1209e-19,2.3766e-05,5.8817e-12,6.7928e-26,3.8014e-32,5.8095e-10,4.7833e-06,1.1687e-10,8.769e-06,0.0022292,0.001535,3.6049e-08,2.8132e-05,0,0,0,0,1.3198e-32,1.7584e-29,0,0,0,0,0,0,1.0052e-18,8.8419e-09,8.5757e-13,7.7751e-28,0,3.5649e-05,0.094607,0.0021605,2.9126e-13,1.1465e-17,2.2901e-10,3.5916e-09,1.1015e-12,7.6904e-15,3.7873e-11,4.9033e-19,2.7946e-23,2.0321e-18,7.5263e-15,3.3142e-16,2.6911e-06,1.2164e-18,1.5418e-09,2.4205e-06,2.1645e-15,8.8464e-06,1.0576e-08,0,0,0.00061011,6.1287e-07,0,0,0,7.609e-16,0.00013698,0,0,0,0.10024,1.3607e-13,0.99638
204,0,0,1.8178e-33,6.1286e-19,2.3803e-05,5.8887e-12,6.8007e-26,3.8058e-32,5.8152e-10,4.7696e-06,1.1653e-10,8.7607e-06,0.0022286,0.0015348,3.6043e-08,2.8132e-05,0,0,0,0,1.3177e-32,1.7559e-29,0,0,0,0,0,0,1.0038e-18,8.8323e-09,8.565e-13,7.7636e-28,0,3.5632e-05,0.094623,0.0021612,2.9023e-13,1.1422e-17,2.2878e-10,3.5885e-09,1.0997e-12,7.6838e-15,3.7846e-11,4.8878e-19,2.7853e-23,2.0296e-18,7.5217e-15,3.3126e-16,2.6915e-06,1.2158e-18,1.5418e-09,2.4213e-06,2.1583e-15,8.8243e-06,1.0548e-08,0,0,0.00061011,6.1311e-07,0,0,0,7.603e-16,0.0001369,0,0,0,0.10026,1.3605e-13,0.99638
206,0,0,1.8197e-33,6.1364e-19,2.3841e-05,5.8982e-12,6.8085e-26,3.8102e-32,5.8322e-10,4.7564e-06,1.1619e-10,8.7526e-06,0.0022281,0.0015346,3.6038e-08,2.8131e-05,0,0,0,0,1.3156e-32,1.7533e-29,0,0,0,0,0,0,1.0025e-18,8.823e-09,8.5546e-13,7.7522e-28,0,3.5615e-05,0.094639,0.0021618,2.8922e-13,1.1381e-17,2.2857e-10,3.5855e-09,1.0979e-12,7.6774e-15,3.7819e-11,4.8727e-19,2.7762e-23,2.0271e-18,7.5171e-15,3.3111e-16,2.6919e-06,1.2183e-18,1.5418e-09,2.4221e-06,2.1523e-15,8.8026e-06,1.052e-08,0,0,0.0006101,6.1338e-07,0,0,0,7.5972e-16,0.00013682,0,0,0,0.10027,1.3603e-13,0.99638
208,0,0,1.8217e-33,6.1441e-19,2.3877e-05,5.9063e-12,6.8165e-26,3.8146e-32,5.8377e-10,4.7433e-06,1.1585e-10,8.7445e-06,0.0022275,0.0015344,3.6034e-08,2.8131e-05,0,0,0,0,1.3136e-32,1.7508e-29,0,0,0,0,0,0,1.0011e-18,8.8139e-09,8.5443e-13,7.7413e-28,0,3.5599e-05,0.094655,0.0021624,2.8822e-13,1.134e-17,2.2836e-10,3.5826e-09,1.0961e-12,7.6711e-15,3.7793e-11,4.8578e-19,2.7673e-23,2.0246e-18,7.5126e-15,3.3095e-16,2.6923e-06,1.217e-18,1.5417e-09,2.423e-06,2.1464e-15,8.7815e-06,1.0493e-08,0,0,0.0006101,6.1363e-07,0,0,0,7.5914e-16,0.00013674,0,0,0,0.10029,1.3601e-13,0.99638
210,0,0,1.8234e-33,6.1516e-19,2.3913e-05,5.9143e-12,6.8239e-26,3.8188e-32,5.8545e-10,4.7304e-06,1.1552e-10,8.7366e-06,0.002227,0.0015342,3.6028e-08,2.8131e-05,0,0,0,0,1.3116e-32,1.7483e-29,0,0,0,0,0,0,9.9981e-19,8.8047e-09,8.5342e-13,7.7301e-28,0,3.5583e-05,0.094671,0.0021631,2.8724e-13,1.13e-17,2.2814e-10,3.5796e-09,1.0944e-12,7.6647e-15,3.7767e-11,4.8431e-19,2.7585e-23,2.0221e-18,7.5081e-15,3.308e-16,2.6927e-06,1.218e-18,1.5417e-09,2.4237e-06,2.1405e-15,8.7602e-06,1.0466e-08,0,0,0.0006101,6.1387e-07,0,0,0,7.5857e-16,0.00013666,0,0,0,0.1003,1.3599e-13,0.99638
212,0,0,1.8252e-33,6.1591e-19,2.3949e-05,5.9223e-12,6.8315e-26,3.823e-32,5.8654e-10,4.7177e-06,1.152e-10,8.7288e-06,0.0022264,0.001534,3.6023e-08,2.8131e-05,0,0,0,0,1.3096e-32,1.7459e-29,0,0,0,0,0,0,9.9851e-19,8.7957e-09,8.5242e-13,7.7192e-28,0,3.5567e-05,0.094686,0.0021637,2.8628e-13,1.1261e-17,2.2793e-10,3.5768e-09,1.0927e-12,7.6586e-15,3.7741e-11,4.8287e-19,2.7498e-23,2.0197e-18,7.5037e-15,3.3065e-16,2.6931e-06,1.221e-18,1.5417e-09,2.4245e-06,2.1348e-15,8.7395e-06,1.0439e-08,0,0,0.0006101,6.1411e-07,0,0,0,7.5801e-16,0.00013658,0,0,0,0.10032,1.3597e-13,0.99638
214,0,0,1.827e-33,6.1664e-19,2.3985e-05,5.9301e-12,6.8389e-26,3.8271e-32,5.8763e-10,4.7052e-06,1.1487e-10,8.7211e-06,0.0022259,0.0015338,3.6019e-08,2.8131e-05,0,0,0,0,1.3076e-32,1.7434e-29,0,0,0,0,0,0,9.9723e-19,8.7869e-09,8.5143e-13,7.7085e-28,0,3.5551e-05,0.094701,0.0021643,2.8533e-13,1.1222e-17,2.2773e-10,3.5739e-09,1.091e-12,7.6524e-15,3.7716e-11,4.8144e-19,2.7413e-23,2.0173e-18,7.4994e-15,3.305e-16,2.6935e-06,1.2219e-18,1.5417e-09,2.4253e-06,2.1291e-15,8.7191e-06,1.0413e-08,0,0,0.00061009,6.1436e-07,0,0,0,7.5745e-16,0.0001365,0,0,0,0.10033,1.3595e-13,0.99638
216,0,0,1.8288e-33,6.1737e-19,2.4019e-05,5.9379e-12,6.8463e-26,3.8312e-32,5.887e-10,4.6929e-06,1.1456e-10,8.7135e-06,0.0022254,0.0015336,3.6014e-08,2.813e-05,0,0,0,0,1.3057e-32,1.7411e-29,0,0,0,0,0,0,9.9597e-19,8.7782e-09,8.5046e-13,7.6979e-28,0,3.5536e-05,0.094716,0.002165,2.844e-13,1.1184e-17,2.2752e-10,3.5711e-09,1.0893e-12,7.6464e-15,3.7691e-11,4.8004e-19,2.7329e-23,2.015e-18,7.4951e-15,3.3035e-16,2.6939e-06,1.2228e-18,1.5417e-09,2.426e-06,2.1236e-15,8.6991e-06,1.0387e-08,0,0,0.00061009,6.1459e-07,0,0,0,7.569e-16,0.00013643,0,0,0,0.10034,1.3593e-13,0.99638
218,0,0,1.8306e-33,6.1809e-19,2.4054e-05,5.9455e-12,6.8536e-26,3.8353e-32,5.8995e-10,4.6813e-06,1.1427e-10,8.706e-06,0.0022249,0.0015334,3.6009e-08,2.813e-05,0,0,0,0,1.304e-32,1.7389e-29,0,0,0,0,0,0,9.9475e-19,8.7698e-09,8.4951e-13,7.6885e-28,0,3.5521e-05,0.094731,0.0021656,2.8357e-13,1.1151e-17,2.2733e-10,3.5684e-09,1.0877e-12,7.6405e-15,3.7667e-11,4.7879e-19,2.7253e-23,2.0127e-18,7.4909e-15,3.302e-16,2.6942e-06,1.2237e-18,1.5417e-09,2.4268e-06,2.1184e-15,8.6819e-06,1.0363e-08,0,0,0.00061009,6.1465e-07,0,0,0,7.5637e-16,0.00013636,0,0,0,0.10036,1.3591e-13,0.99638
220,0,0,1.8322e-33,6.188e-19,2.4088e-05,5.9531e-12,6.8608e-26,3.8393e-32,5.9081e-10,4.6688e-06,1.1394e-10,8.6986e-06,0.0022243,0.0015332,3.6004e-08,2.813e-05,0,0,0,0,1.3019e-32,1.7364e-29,0,0,0,0,0,0,9.9349e-19,8.7611e-09,8.4855e-13,7.6772e-28,0,3.5505e-05,0.094746,0.0021662,2.8258e-13,1.111e-17,2.2712e-10,3.5656e-09,1.0861e-12,7.6346e-15,3.7642e-11,4.7731e-19,2.7165e-23,2.0104e-18,7.4867e-15,3.3006e-16,2.6946e-06,1.2245e-18,1.5417e-09,2.4275e-06,2.1127e-15,8.6598e-06,1.0337e-08,0,0,0.00061009,6.1506e-07,0,0,0,7.5583e-16,0.00013628,0,0,0,0.10037,1.359e-13,0.99638
222,0,0,1.8339e-33,6.1951e-19,2.4122e-05,5.9606e-12,6.8679e-26,3.8433e-32,5.9185e-10,4.6571e-06,1.1364e-10,8.6913e-06,0.0022238,0.001533,3.6e-08,2.813e-05,0,0,0,0,1.3001e-32,1.7341e-29,0,0,0,0,0,0,9.9227e-19,8.7527e-09,8.4762e-13,7.6671e-28,0,3.5491e-05,0.09476,0.0021668,2.8169e-13,1.1074e-17,2.2693e-10,3.5629e-09,1.0845e-12,7.6288e-15,3.7618e-11,4.7597e-19,2.7086e-23,2.0081e-18,7.4825e-15,3.2992e-16,2.695e-06,1.2254e-18,1.5417e-09,2.4283e-06,2.1074e-15,8.6406e-06,1.0312e-08,0,0,0.00061008,6.1528e-07,0,0,0,7.5531e-16,0.00013621,0,0,0,0.10038,1.3588e-13,0.99638
224,0,0,1.8356e-33,6.202e-19,2.4155e-05,5.968e-12,6.875e-26,3.8472e-32,5.9288e-10,4.6455e-06,1.1335e-10,8.6841e-06,0.0022233,0.0015328,3.5995e-08,2.813e-05,0,0,0,0,1.2982e-32,1.7318e-29,0,0,0,0,0,0,9.9107e-19,8.7444e-09,8.467e-13,7.6571e-28,0,3.5476e-05,0.094775,0.0021674,2.8082e-13,1.1038e-17,2.2673e-10,3.5603e-09,1.0829e-12,7.6231e-15,3.7594e-11,4.7466e-19,2.7007e-23,2.0059e-18,7.4784e-15,3.2978e-16,2.6953e-06,1.2262e-18,1.5417e-09,2.429e-06,2.1021e-15,8.6217e-06,1.0288e-08,0,0,0.00061008,6.1552e-07,0,0,0,7.5478e-16,0.00013613,0,0,0,0.1004,1.3586e-13,0.99637
226,0,0,1.8373e-33,6.2089e-19,2.4188e-05,5.9753e-12,6.8819e-26,3.8511e-32,5.939e-10,4.6341e-06,1.1306e-10,8.677e-06,0.0022228,0.0015326,3.5991e-08,2.8129e-05,0,0,0,0,1.2964e-32,1.7296e-29,0,0,0,0,0,0,9.8989e-19,8.7363e-09,8.4579e-13,7.6472e-28,0,3.5462e-05,0.094789,0.0021679,2.7996e-13,1.1003e-17,2.2654e-10,3.5577e-09,1.0813e-12,7.6175e-15,3.7571e-11,4.7336e-19,2.6929e-23,2.0037e-18,7.4744e-15,3.2964e-16,2.6957e-06,1.2271e-18,1.5416e-09,2.4297e-06,2.097e-15,8.6031e-06,1.0264e-08,0,0,0.00061008,6.1573e-07,0,0,0,7.5427e-16,0.00013606,0,0,0,0.10041,1.3584e-13,0.99637
228,0,0,1.8389e-33,6.2157e-19,2.4221e-05,5.9826e-12,6.8888e-26,3.8549e-32,5.9487e-10,4.6224e-06,1.1277e-10,8.6699e-06,0.0022223,0.0015324,3.5986e-08,2.8129e-05,0,0,0,0,1.2947e-32,1.7274e-29,0,0,0,0,0,0,9.8873e-19,8.7282e-09,8.4489e-13,7.6375e-28,0,3.5447e-05,0.094803,0.0021685,2.791e-13,1.0967e-17,2.2636e-10,3.5551e-09,1.0798e-12,7.6119e-15,3.7548e-11,4.7208e-19,2.6852e-23,2.0015e-18,7.4704e-15,3.295e-16,2.6961e-06,1.2279e-18,1.5416e-09,2.4304e-06,2.0915e-15,8.5847e-06,1.0241e-08,0,0,0.00061008,6.1595e-07,0,0,0,7.5377e-16,0.00013599,0,0,0,0.10042,1.3583e-13,0.99637
230,0,0,1.8406e-33,6.2224e-19,2.4254e-05,5.9897e-12,6.8956e-26,3.8587e-32,5.959e-10,4.6117e-06,1.1248e-10,8.663e-06,0.0022218,0.0015322,3.5982e-08,2.8129e-05,0,0,0,0,1.2929e-32,1.7253e-29,0,0,0,0,0,0,9.8757e-19,8.7203e-09,8.44e-13,7.6278e-28,0,3.5433e-05,0.094817,0.0021691,2.7827e-13,1.0934e-17,2.2617e-10,3.5525e-09,1.0783e-12,7.6064e-15,3.7525e-11,4.7082e-19,2.6777e-23,1.9994e-18,7.4665e-15,3.2937e-16,2.6964e-06,1.2287e-18,1.5416e-09,2.4312e-06,2.0868e-15,8.5666e-06,1.0218e-08,0,0,0.00061008,6.1613e-07,0,0,0,7.5327e-16,0.00013592,0,0,0,0.10044,1.3581e-13,0.99637
232,0,0,1.8422e-33,6.2291e-19,2.4286e-05,5.9969e-12,6.9023e-26,3.8625e-32,5.969e-10,4.6008e-06,1.122e-10,8.6562e-06,0.0022214,0.0015321,3.5977e-08,2.8129e-05,0,0,0,0,1.2912e-32,1.7231e-29,0,0,0,0,0,0,9.8644e-19,8.7124e-09,8.4313e-13,7.6184e-28,0,3.542e-05,0.094831,0.0021696,2.7745e-13,1.09e-17,2.2599e-10,3.55e-09,1.0768e-12,7.601e-15,3.7503e-11,4.6958e-19,2.6703e-23,1.9973e-18,7.4626e-15,3.2923e-16,2.6968e-06,1.2296e-18,1.5416e-09,2.4319e-06,2.0819e-15,8.5488e-06,1.0195e-08,0,0,0.00061007,6.1638e-07,0,0,0,7.5278e-16,0.00013586,0,0,0,0.10045,1.3579e-13,0.99637
234,0,0,1.8438e-33,6.2356e-19,2.4317e-05,6.0038e-12,6.909e-26,3.8662e-32,5.9787e-10,4.59e-06,1.1193e-10,8.6494e-06,0.0022209,0.0015319,3.5973e-08,2.8129e-05,0,0,0,0,1.2895e-32,1.721e-29,0,0,0,0,0,0,9.8531e-19,8.7047e-09,8.4226e-13,7.609e-28,0,3.5406e-05,0.094844,0.0021702,2.7663e-13,1.0867e-17,2.2581e-10,3.5475e-09,1.0753e-12,7.5956e-15,3.7481e-11,4.6836e-19,2.663e-23,1.9952e-18,7.4588e-15,3.291e-16,2.6971e-06,1.2303e-18,1.5416e-09,2.4326e-06,2.077e-15,8.5312e-06,1.0172e-08,0,0,0.00061007,6.166e-07,0,0,0,7.5229e-16,0.00013579,0,0,0,0.10046,1.3578e-13,0.99637
236,0,0,1.8455e-33,6.2421e-19,2.4349e-05,6.0108e-12,6.9159e-26,3.87e-32,5.9883e-10,4.5794e-06,1.1166e-10,8.6427e-06,0.0022204,0.0015317,3.5969e-08,2.8129e-05,0,0,0,0,1.2878e-32,1.7189e-29,0,0,0,0,0,0,9.842e-19,8.697e-09,8.4141e-13,7.6001e-28,0,3.5392e-05,0.094858,0.0021707,2.7583e-13,1.0834e-17,2.2563e-10,3.545e-09,1.0739e-12,7.5903e-15,3.7459e-11,4.6715e-19,2.6558e-23,1.9932e-18,7.455e-15,3.2897e-16,2.6974e-06,1.2311e-18,1.5416e-09,2.4333e-06,2.0722e-15,8.5138e-06,1.015e-08,0,0,0.00061007,6.168e-07,0,0,0,7.5181e-16,0.00013572,0,0,0,0.10047,1.3576e-13,0.99637
238,0,0,1.8469e-33,6.2486e-19,2.438e-05,6.0176e-12,6.9221e-26,3.8735e-32,5.9979e-10,4.5689e-06,1.1139e-10,8.6362e-06,0.00222,0.0015315,3.5964e-08,2.8128e-05,0,0,0,0,1.2861e-32,1.7168e-29,0,0,0,0,0,0,9.8311e-19,8.6894e-09,8.4056e-13,7.5905e-28,0,3.5379e-05,0.094871,0.0021713,2.7504e-13,1.0802e-17,2.2545e-10,3.5426e-09,1.0725e-12,7.5851e-15,3.7437e-11,4.6597e-19,2.6487e-23,1.9911e-18,7.4512e-15,3.2884e-16,2.6978e-06,1.2319e-18,1.5416e-09,2.4339e-06,2.0675e-15,8.4967e-06,1.0128e-08,0,0,0.00061007,6.1704e-07,0,0,0,7.5134e-16,0.00013566,0,0,0,0.10049,1.3574e-13,0.99637
240,0,0,1.8484e-33,6.2549e-19,2.441e-05,6.0244e-12,6.9285e-26,3.877e-32,6.0069e-10,4.5585e-06,1.1112e-10,8.6296e-06,0.0022195,0.0015314,3.596e-08,2.8128e-05,0,0,0,0,1.2843e-32,1.7148e-29,0,0,0,0,0,0,9.8202e-19,8.6819e-09,8.3973e-13,7.5799e-28,0,3.5366e-05,0.094884,0.0021718,2.7425e-13,1.0769e-17,2.2527e-10,3.5402e-09,1.071e-12,7.5799e-15,3.7416e-11,4.6476e-19,2.6416e-23,1.9891e-18,7.4475e-15,3.2872e-16,2.6981e-06,1.2327e-18,1.5416e-09,2.4346e-06,2.0627e-15,8.4767e-06,1.0106e-08,0,0,0.00061007,6.1723e-07,0,0,0,7.5087e-16,0.00013559,0,0,0,0.1005,1.3573e-13,0.99637
242,0,0,1.85e-33,6.2613e-19,2.4441e-05,6.0312e-12,6.9349e-26,3.8806e-32,6.0177e-10,4.5484e-06,1.1086e-10,8.6232e-06,0.002219,0.0015312,3.5956e-08,2.8128e-05,0,0,0,0,1.2828e-32,1.7128e-29,0,0,0,0,0,0,9.8096e-19,8.6746e-09,8.3891e-13,7.5726e-28,0,3.5353e-05,0.094897,0.0021724,2.7351e-13,1.0739e-17,2.251e-10,3.5378e-09,1.0696e-12,7.5748e-15,3.7395e-11,4.6364e-19,2.6348e-23,1.9871e-18,7.4439e-15,3.2859e-16,2.6984e-06,1.2334e-18,1.5416e-09,2.4353e-06,2.0582e-15,8.4631e-06,1.0085e-08,0,0,0.00061006,6.1741e-07,0,0,0,7.504e-16,0.00013553,0,0,0,0.10051,1.3571e-13,0.99637
244,0,0,1.8515e-33,6.2675e-19,2.4471e-05,6.0378e-12,6.9412e-26,3.8841e-32,6.0261e-10,4.5383e-06,1.1061e-10,8.6169e-06,0.0022186,0.001531,3.5952e-08,2.8128e-05,0,0,0,0,1.2812e-32,1.7108e-29,0,0,0,0,0,0,9.799e-19,8.6673e-09,8.381e-13,7.5638e-28,0,3.534e-05,0.09491,0.0021729,2.7275e-13,1.0708e-17,2.2493e-10,3.5355e-09,1.0683e-12,7.5697e-15,3.7374e-11,4.625e-19,2.628e-23,1.9852e-18,7.4402e-15,3.2847e-16,2.6988e-06,1.2342e-18,1.5416e-09,2.4359e-06,2.0536e-15,8.4467e-06,1.0064e-08,0,0,0.00061006,6.1763e-07,0,0,0,7.4995e-16,0.00013546,0,0,0,0.10052,1.357e-13,0.99637
