Time(d),H2O@,C3AFS0.84H4.32,C3FS0.84H4.32,CSHQ-JenD,CSHQ-JenH,CSHQ-TobD,CSHQ-TobH,KSiOH,NaSiOH,ettringite05,Fe-ettringite05,monosulphate1205,Fe-monosulph05,straetlingite,straetlingite7,ettringite,ettringite30,C4AH13,monosulphate12,tricarboalu03,ettringite03_ss,Mg3AlC0.5OH,Mg3FeC0.5OH,M075SH,M15SH,AlOHam,AlOHmic,Gbs,Kln,Gr,C12A7,C2S,C3A,C3S,C4AF,CA,CA2,C2AH7.5,C3AH6,C4AH11,C4AH13-1,C4AH19,CAH10,monosulphate10.5,monosulphate12-1,monosulphate14,monosulphate16,monosulphate9,chabazite,zeoliteP_Ca,straetlingite5.5,monocarbonate9,hemicarbonat10.5,hemicarbonate,hemicarbonate9,monocarbonate,ettringite13,ettringite9,Arg,Cal,C3FH6,C4FH13,C3FS0.84H4.32-1,C3FS1.34H3.32,Fe-hemicarbonate,Femonocarbonate,Dis-Dol,Ord-Dol,Lim,Portlandite,Anh,Gp,hemihydrate,thaumasite,Fe,FeCO3(pr),Sd,Hem,Mag,Fe(OH)3(am),FeOOHmic,Gt,Py,Tro,Melanterite,K2SO4,syngenite,K2O,hydrotalcite,Mgs,Brc,Na2SO4,natrolite,zeoliteX,zeoliteY,Na2O,Sulfur,Qtz,Amor-Sl
0.08018,39.375,2.9009e-05,0.12343,5.5673,3.7732,2.9634,0.1336,0.054778,1.4245e-07,0,0,0,0,0,0,2.9687,0.72516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.251,4.8483,53.523,7.7285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,2.6364e-10,0,0,0,0,0,0,5.4411,0,2.3535,0,0,0,0,0,1.5969e-15,2.3153e-15,0,0,8.8852e-16,1.1998e-15,8.7912e-16,0,0,0,0,0,0,0.3349,0,0,0,0,0,0,0,0
0.088197,38.948,3.2621e-05,0.1388,6.0189,4.0793,3.2038,0.14444,0.059285,1.4245e-07,0,0,0,0,0,0,3.241,0.79168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.167,4.784,52.49,7.7121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,2.2145e-10,0,0,0,0,0,0,5.9066,0,2.2355,0,0,0,0,0,1.5969e-15,2.3153e-15,0,0,8.8852e-16,1.1998e-15,8.7912e-16,0,0,0,0,0,0,0.34979,0,0,0,0,0,0,0,0
0.097017,38.505,3.6634e-05,0.15587,6.4863,4.396,3.4525,0.15566,0.063967,1.4245e-07,0,0,0,0,0,0,3.5266,0.86145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.077,4.7172,51.424,7.6939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,3.556e-11,0,0,0,0,0,0,6.3872,0,2.1113,0,0,0,0,0,1.5969e-15,2.3153e-15,0,0,8.8852e-16,1.1998e-15,8.7912e-16,0,0,0,0,0,0,0.36522,0,0,0,0,0,0,0,0
0.10672,38.047,4.1087e-05,0.17482,6.9686,4.7228,3.7092,0.16723,0.068822,1.4245e-07,0,0,0,0,0,0,3.8255,0.93447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.981,4.6479,50.328,7.6738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,2.869e-11,0,0,0,0,0,0,6.8817,0,1.981,0,0,0,0,0,1.5969e-15,2.3153e-15,0,0,8.8852e-16,1.1998e-15,8.7912e-16,0,0,0,0,0,0,0.38116,0,0,0,0,0,0,0,0
0.11739,37.575,4.6029e-05,0.19584,7.4649,5.0591,3.9734,0.17914,0.073845,1.4245e-07,0,0,0,0,0,0,4.1376,1.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.877,4.5763,49.206,7.6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,1.9012e-13,0,0,0,0,0,0,7.389,0,1.8445,0,0,0,0,0,1.5969e-15,2.3153e-15,0,0,8.8852e-16,1.1998e-15,8.7912e-16,0,0,0,0,0,0,0.39759,0,0,0,0,0,0,0,0
0.12913,37.089,5.1509e-05,0.21915,7.9736,5.4039,4.2442,0.19134,0.079025,1.4245e-07,0,0,0,0,0,0,4.4627,1.0901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.767,4.5025,48.06,7.6265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,1.5964e-13,0,0,0,0,0,0,7.9074,0,1.702,0,0,0,0,0,1.5969e-15,2.3153e-15,0,0,8.8852e-16,1.1998e-15,8.7912e-16,0,0,0,0,0,0,0.41446,0,0,0,0,0,0,0,0
0.14204,36.592,5.7586e-05,0.245,8.4926,5.7555,4.5205,0.2038,0.084339,1.4245e-07,0,0,0,0,0,0,4.8006,1.1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.652,4.4267,46.894,7.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,1.6463e-13,0,0,0,0,0,0,8.4353,0,1.5533,0,0,0,0,0,1.5969e-15,2.3153e-15,0,0,8.8852e-16,1.1998e-15,8.7912e-16,0,0,0,0,0,0,0.43173,0,0,0,0,0,0,0,0
0.15625,36.089,6.4323e-05,0.27365,9.0204,6.1132,4.8014,0.21646,0.089767,1.4245e-07,0,0,0,0,0,0,5.1428,1.2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.532,4.3515,45.71,7.5685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,1.6856e-13,0,0,0,0,0,0,8.9711,0,1.4029,0,0,0,0,0,1.5969e-15,2.3153e-15,0,0,8.8852e-16,1.1998e-15,8.7912e-16,0,0,0,0,0,0,0.44933,0,0,0,0,0,0,0,0
0.17187,35.578,7.1798e-05,0.30545,9.5557,6.4758,5.0863,0.2293,0.095303,1.4245e-07,0,0,0,0,0,0,5.4911,1.3414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.407,4.2765,44.514,7.5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,8.734e-17,0,0,0,0,0,0,9.5131,0,1.2498,0,0,0,0,0,1.5969e-15,2.3153e-15,0,0,8.8852e-16,1.1998e-15,8.7912e-16,0,0,0,0,0,0,0.46723,0,0,0,0,0,0,0,0
0.18906,35.062,8.0097e-05,0.34074,10.097,6.8425,5.3744,0.24229,0.10094,1.4245e-07,0,0,0,0,0,0,5.8471,1.4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.276,4.2015,43.309,7.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,10.06,0,1.0929,0,0,0,0,0,1.5969e-15,2.3153e-15,0,0,8.8852e-16,1.1998e-15,8.7912e-16,0,0,0,0,0,0,0.4854,0,0,0,0,0,0,0,0
0.20797,34.158,0,0,10.706,7.255,5.6986,0.25689,0.10777,1.4245e-07,6.9494,1.0935,0,0,0,0,0.65984,0.1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14,4.1263,42.098,7.4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,10.526,0,0.50218,0,6.2262e-15,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0,0,0.50382,0,0,0,0,0,0,0,0
0.22876,33.532,0,0,11.262,7.6318,5.9947,0.27023,0.1137,1.4245e-07,7.746,1.2189,0,0,0,0,0.39963,0.097629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.997,4.0507,40.884,7.4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,11.067,0,0.28571,0,6.2262e-15,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0,0,0.52245,0,0,0,0,0,0,0,0
0.25164,32.944,0,0,11.821,8.0102,6.292,0.28363,0.11973,1.4245e-07,8.6323,1.3583,0,0,0,0,0.080219,0.019598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.849,3.9746,39.672,7.3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,11.608,0,0.057144,0,6.2262e-15,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0,0,0.54127,0,0,0,0,0,0,0,0
0.2768,32.371,0.00014188,0.054847,12.369,8.3718,6.5836,0.29643,0.14483,1.4245e-07,9.2367,1.3553,0,0,0,0,3.2238e-09,7.8738e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.696,3.898,38.465,7.2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,12.136,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0,0,0.56026,0,0,0,0,0,0,0,0
0.30448,32.002,0.00070322,0.28378,12.89,8.7248,6.8611,0.30893,0.15071,1.4245e-07,5.5183,0.86808,0,0,0,0,3.3892,0.82779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.536,3.8207,37.266,7.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,12.72,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0,0,0.57942,0,0,0,0,0,0,0,0
0.33493,31.655,0.0013046,0.52644,13.408,9.0752,7.1368,0.32134,0.15685,1.4245e-07,2.2929,0.3607,0,0,0,0,6.4019,1.5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.37,3.7427,36.078,7.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,13.301,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0,0,0.59872,0,0,0,0,0,0,0,0
0.36842,31.263,0.022926,0.71442,13.927,9.4224,7.4132,0.33363,0.17224,1.4245e-07,0,0,0,0,0,0,8.6464,2.1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.199,3.6639,34.904,7.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53296,0,0,0,0,0,0,0,0,0,13.862,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0.0079391,0,0.61398,0,0,0,0,0,0,0,0
0.40526,30.86,0.02553,0.79554,14.466,9.7866,7.6998,0.34653,0.17905,1.4245e-07,0,0,0,0,0,0,8.6929,2.1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.022,3.5842,33.746,6.9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53296,0,0,0,0,0,0,0,0,0,14.486,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0.19691,0,0.53412,0,0,0,0,0,0,0,0
0.44579,30.425,0.028424,0.88576,14.998,10.147,7.9832,0.35928,0.18593,1.4245e-07,0,0,0,0,0,0,8.739,2.1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84,3.5037,32.606,6.9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53296,0,0,0,0,0,0,0,0,0,15.107,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0.39635,0,0.44888,0,0,0,0,0,0,0,0
0.49037,29.994,0.031583,0.98418,15.524,10.502,8.2629,0.37186,0.19284,1.4245e-07,0,0,0,0,0,0,8.7846,2.1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.652,3.4222,31.487,6.7937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53296,0,0,0,0,0,0,0,0,0,15.724,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0.60552,0,0.35862,0,0,0,0,0,0,0,0
0.53941,29.57,0.034833,1.0855,16.042,10.853,8.5391,0.38429,0.19977,1.4245e-07,0,0,0,0,0,0,8.8296,2.1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.46,3.3398,30.39,6.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,16.335,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,0.81932,0,0.26579,0,0,0,0,0,0,0,0
0.59335,29.152,0.038173,1.1896,16.554,11.199,8.8113,0.39653,0.20671,1.4245e-07,0,0,0,0,0,0,8.8741,2.1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.262,3.2563,29.316,6.5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,16.937,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.0378,0,0.17036,0,0,0,0,0,0,0,0
0.65268,28.739,0.041598,1.2963,17.057,11.539,9.0792,0.40858,0.21367,1.4245e-07,0,0,0,0,0,0,8.9179,2.1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.061,3.1717,28.267,6.4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,17.532,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.2608,0,0.072321,0,0,0,0,0,0,0,0
0.71795,28.338,0.13835,1.3558,17.543,11.867,9.3379,0.42018,0.2221,1.4245e-07,0,0,0,0,0,0,8.9733,2.1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.856,3.0861,27.244,6.3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,18.101,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.4347,0,0,0,0,0,0,0,0,0,0
0.78975,27.997,0.51458,1.2685,17.995,12.172,9.5784,0.43098,0.22955,1.4245e-07,0,0,0,0,0,0,9.022,2.2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.648,2.9993,26.248,6.2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,18.622,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.4707,0,0,0,0,0,0,0,0,0,0
0.86872,27.714,0.8965,1.1803,18.437,12.47,9.8137,0.44155,0.23625,1.4245e-07,0,0,0,0,0,0,9.0648,2.2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.437,2.9139,25.279,6.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,19.133,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.5062,0,0,0,0,0,0,0,0,0,0
0.95559,27.441,1.2796,1.0932,18.869,12.762,10.043,0.45188,0.2428,1.4245e-07,0,0,0,0,0,0,9.1061,2.2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.224,2.8299,24.337,5.9679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,19.632,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.5411,0,0,0,0,0,0,0,0,0,0
1.0512,27.178,1.6611,1.0074,19.291,13.047,10.268,0.46196,0.24928,1.4245e-07,0,0,0,0,0,0,9.1463,2.2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.009,2.7474,23.423,5.8425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,20.118,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.5754,0,0,0,0,0,0,0,0,0,0
1.1563,26.922,2.0419,0.92286,19.702,13.324,10.487,0.4718,0.25567,1.4245e-07,0,0,0,0,0,0,9.1854,2.2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.792,2.6662,22.537,5.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,20.592,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.609,0,0,0,0,0,0,0,0,0,0
1.2719,26.674,2.4225,0.83966,20.103,13.595,10.7,0.48138,0.262,1.4245e-07,0,0,0,0,0,0,9.2236,2.2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.574,2.5865,21.679,5.5882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,21.054,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.642,0,0,0,0,0,0,0,0,0,0
1.3991,26.435,2.8037,0.75784,20.492,13.858,10.908,0.49069,0.26826,1.4245e-07,0,0,0,0,0,0,9.2609,2.2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.356,2.5082,20.849,5.4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,21.502,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.6745,0,0,0,0,0,0,0,0,0,0
1.539,26.204,3.1858,0.6774,20.87,14.113,11.109,0.49973,0.27445,1.4245e-07,0,0,0,0,0,0,9.2972,2.2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.138,2.4313,20.046,5.3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,21.939,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.7064,0,0,0,0,0,0,0,0,0,0
1.6929,25.983,3.5685,0.59832,21.237,14.361,11.304,0.50851,0.28055,1.4245e-07,0,0,0,0,0,0,9.3326,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.92,2.3558,19.27,5.1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,22.363,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.7377,0,0,0,0,0,0,0,0,0,0
1.8622,25.771,3.949,0.5205,21.594,14.601,11.494,0.51702,0.28657,1.4245e-07,0,0,0,0,0,0,9.3671,2.2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.703,2.2818,18.52,5.0603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,22.775,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.7683,0,0,0,0,0,0,0,0,0,0
2.0484,25.567,4.3268,0.44394,21.939,14.835,11.678,0.52527,0.2925,1.4245e-07,0,0,0,0,0,0,9.4006,2.2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488,2.2091,17.797,4.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53297,0,0,0,0,0,0,0,0,0,23.174,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.7983,0,0,0,0,0,0,0,0,0,0
2.2532,25.359,4.6245,0.40962,22.281,15.065,11.86,0.53344,0.29843,1.4245e-07,0,0,0,0,0,0,9.4332,2.3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.273,2.1379,17.1,4.7943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051132,0,0,0,0.52396,0,0,0,0,0,0,0,0,0,23.552,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.8275,0,0,0,0,0,0,0,0,0,0
2.4786,25.129,4.8234,0.42724,22.621,15.294,12.041,0.54156,0.30439,1.4245e-07,0,0,0,0,0,0,9.4648,2.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06,2.068,16.427,4.6624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16548,0,0,0,0.50383,0,0,0,0,0,0,0,0,0,23.907,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.8561,0,0,0,0,0,0,0,0,0,0
2.7264,24.89,5.0208,0.44472,22.95,15.517,12.216,0.54942,0.31031,1.4245e-07,0,0,0,0,0,0,9.4955,2.3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8495,1.9996,15.78,4.5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27809,0,0,0,0.484,0,0,0,0,0,0,0,0,0,24.251,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.8839,0,0,0,0,0,0,0,0,0,0
3,24.658,5.2168,0.46208,23.271,15.733,12.387,0.55707,0.31615,1.4245e-07,0,0,0,0,0,0,9.5254,2.3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6402,1.9324,15.153,4.4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38928,0,0,0,0.46443,0,0,0,0,0,0,0,0,0,24.584,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.9112,0,0,0,0,0,0,0,0,0,0
3.3,24.435,5.4098,0.47918,23.58,15.941,12.551,0.56445,0.32185,1.4245e-07,0,0,0,0,0,0,9.5543,2.3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4341,1.8668,14.553,4.2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49823,0,0,0,0.44524,0,0,0,0,0,0,0,0,0,24.905,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.9376,0,0,0,0,0,0,0,0,0,0
3.63,24.22,5.6001,0.49603,23.879,16.143,12.71,0.5716,0.32746,1.4245e-07,0,0,0,0,0,0,9.5824,2.3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2305,1.8027,13.974,4.1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60526,0,0,0,0.4264,0,0,0,0,0,0,0,0,0,25.215,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.9633,0,0,0,0,0,0,0,0,0,0
3.993,24.011,5.7874,0.51263,24.169,16.338,12.865,0.57851,0.33296,1.4245e-07,0,0,0,0,0,0,9.6096,2.3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0297,1.74,13.418,4.0234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71031,0,0,0,0.4079,0,0,0,0,0,0,0,0,0,25.515,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,1.9882,0,0,0,0,0,0,0,0,0,0
4.3923,23.81,5.9716,0.52894,24.449,16.527,13.014,0.58521,0.33836,1.4245e-07,0,0,0,0,0,0,9.636,2.3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8318,1.6788,12.883,3.9013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8133,0,0,0,0.38977,0,0,0,0,0,0,0,0,0,25.804,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.0125,0,0,0,0,0,0,0,0,0,0
4.8315,23.616,6.1524,0.54495,24.721,16.71,13.158,0.59168,0.34364,1.4245e-07,0,0,0,0,0,0,9.6616,2.3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.637,1.6191,12.368,3.7815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91417,0,0,0,0.37201,0,0,0,0,0,0,0,0,0,26.083,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.0361,0,0,0,0,0,0,0,0,0,0
5.3147,23.429,6.3295,0.56064,24.983,16.887,13.298,0.59795,0.34882,1.4245e-07,0,0,0,0,0,0,9.6863,2.3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4452,1.5608,11.873,3.6641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0129,0,0,0,0.35463,0,0,0,0,0,0,0,0,0,26.353,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.059,0,0,0,0,0,0,0,0,0,0
5.8461,23.248,6.5029,0.576,25.237,17.058,13.433,0.60401,0.35389,1.4245e-07,0,0,0,0,0,0,9.7104,2.3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2566,1.504,11.397,3.5491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1093,0,0,0,0.33765,0,0,0,0,0,0,0,0,0,26.613,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.0811,0,0,0,0,0,0,0,0,0,0
6.4308,23.073,6.6724,0.59102,25.483,17.224,13.564,0.60987,0.35885,1.4245e-07,0,0,0,0,0,0,9.7336,2.3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0713,1.4488,10.94,3.4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2035,0,0,0,0.32106,0,0,0,0,0,0,0,0,0,26.864,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.1026,0,0,0,0,0,0,0,0,0,0
7,22.937,6.8189,0.604,25.694,17.366,13.676,0.61489,0.36295,1.4245e-07,0,0,0,0,0,0,9.7536,2.3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9102,1.4012,10.551,3.3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2848,0,0,0,0.30675,0,0,0,0,0,0,0,0,0,27.078,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.1211,0,0,0,0,0,0,0,0,0,0
7.7,22.761,6.981,0.61835,25.925,17.521,13.799,0.6204,0.36789,1.4245e-07,0,0,0,0,0,0,9.7754,2.3892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731,1.3487,10.126,3.2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3746,0,0,0,0.29094,0,0,0,0,0,0,0,0,0,27.313,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.1414,0,0,0,0,0,0,0,0,0,0
